,GW,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,name
121,742.0,0.0,768.0,0.0,0.0,7.0,202.0,4.0,33.0,665.0,117.99999999999999,7.0,0.0,10108.0,0.0,1.0,7265.0,10.0,7.0,1.0,38.199999999999996,400222.0,165.19999999999996,4.0,0.0,0.0,805.0,0.0,2.0,394.0,0.0,0.0,0.0,0.0,64.0,0.0,742.0,0.0,1483196.0,10.0,13.0,6.0,50.0,68.0,99.0,46.0,47762.0,183631.0,135869.0,1935.0,19.0,1.0,1.0,Manchester City,Danilo Luiz da Silva
122,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16264.0,0.0,0.0,7319.0,0.0,0.0,0.0,0.0,407954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,1918748.0,0.0,0.0,0.0,40.0,53.0,0.0,0.0,-70400.0,5598.0,75998.0,1520.0,19.0,0.0,0.0,Wolves,Danny Batth
123,745.0,3.0,393.0,5.0,8.0,11.0,310.0,5.0,12.0,280.0,346.9,18.0,0.0,9804.0,0.0,0.0,7297.0,16.0,27.0,7.0,158.40000000000003,401781.0,433.8,28.0,0.0,0.0,1650.0,6.0,1.0,388.0,0.0,0.0,0.0,0.0,74.0,0.0,745.0,0.0,10297183.0,46.0,7.0,20.0,48.0,62.0,808.0,90.0,85126.0,1370144.0,1285018.0,2090.0,19.0,2.0,1.0,Southampton,Danny Ings
124,744.0,4.0,928.0,4.0,1.0,5.0,352.0,8.0,47.0,684.0,416.59999999999997,31.0,0.0,13452.0,1.0,2.0,7301.0,26.0,16.0,0.0,97.6,404936.0,343.6,26.0,0.0,0.0,1792.0,1.0,16.0,386.0,0.0,0.0,0.0,0.0,109.0,0.0,744.0,0.0,2262539.0,57.0,15.0,7.0,49.0,57.0,216.0,86.0,-20151.0,97243.0,117394.0,2218.0,19.0,0.0,5.0,Tottenham Hotspurs,Danny Rose
125,741.0,0.0,110.0,0.0,0.0,0.0,50.0,1.0,24.0,76.0,13.2,0.0,0.0,8246.0,0.0,0.0,7244.0,2.0,4.0,0.0,8.999999999999998,397837.0,74.6,1.0,0.0,0.0,289.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,14.0,0.0,741.0,0.0,525616.0,2.0,0.0,0.0,47.0,52.0,2.0,12.0,-12040.0,8094.0,20134.0,1611.0,19.0,0.0,0.0,Leicester,Danny Simpson
126,1484.0,0.0,91.0,0.0,0.0,0.0,67.0,0.0,10.0,50.0,83.29999999999998,0.0,0.0,21356.0,0.0,0.0,14427.0,2.0,14.0,1.0,32.9,801395.0,81.80000000000001,7.0,0.0,0.0,435.0,3.0,0.0,808.0,0.0,0.0,0.0,0.0,11.0,0.0,1484.0,0.0,1039944.0,7.0,1.0,3.0,98.0,104.0,168.0,22.0,-14737.0,38663.0,53400.0,3312.0,38.0,0.0,0.0,Leicester,Danny Ward
127,745.0,1.0,54.0,0.0,0.0,3.0,63.0,0.0,2.0,40.0,56.800000000000004,2.0,0.0,798.0,0.0,0.0,7148.0,3.0,3.0,1.0,19.5,392682.0,73.60000000000001,5.0,0.0,0.0,146.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,12.0,0.0,745.0,0.0,1176812.0,7.0,3.0,1.0,47.0,77.0,66.0,19.0,-21176.0,29888.0,51064.0,2453.0,19.0,0.0,0.0,Arsenal,Danny Welbeck
128,741.0,0.0,24.0,0.0,0.0,0.0,12.0,1.0,4.0,19.0,11.4,1.0,0.0,7752.0,0.0,0.0,7234.0,2.0,1.0,0.0,2.0,397343.0,8.6,1.0,0.0,0.0,94.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,7.0,0.0,741.0,0.0,32275.0,4.0,0.0,1.0,43.0,55.0,1.0,6.0,-305.0,1309.0,1614.0,1710.0,19.0,0.0,1.0,Huddersfield,Danny Williams
129,741.0,2.0,968.0,2.0,2.0,0.0,237.0,4.0,76.0,773.0,164.7,11.0,0.0,1406.0,1.0,0.0,7175.0,29.0,33.0,2.0,78.1,390997.0,400.6,8.0,0.0,0.0,1734.0,2.0,1.0,416.0,0.0,0.0,0.0,0.0,132.0,0.0,741.0,0.0,206046.0,30.0,7.0,10.0,51.0,75.0,217.0,54.0,-2882.0,7644.0,10526.0,1825.0,19.0,1.0,8.0,Bournemouth,Dan Gosling
130,744.0,2.0,605.0,0.0,0.0,6.0,274.0,3.0,96.0,458.0,212.2,13.0,0.0,14478.0,0.0,0.0,7316.0,16.0,22.0,0.0,67.8,406070.0,346.2,12.0,0.0,0.0,1520.0,1.0,14.0,384.0,0.0,0.0,0.0,0.0,105.0,0.0,744.0,0.0,810253.0,16.0,13.0,5.0,54.0,57.0,118.0,50.0,-5394.0,43838.0,49232.0,1870.0,19.0,0.0,3.0,Watford,Daryl Janmaat
131,743.0,2.0,444.0,2.0,3.0,4.0,230.0,6.0,54.0,320.0,383.4000000000001,21.0,0.0,3762.0,0.0,0.0,7183.0,35.0,46.0,3.0,115.30000000000001,394186.0,313.2,26.0,0.0,0.0,2134.0,8.0,6.0,410.0,0.0,0.0,0.0,0.0,115.0,0.0,743.0,0.0,295818.0,76.0,17.0,18.0,51.0,52.0,463.0,82.0,-13658.0,12593.0,26251.0,1930.0,19.0,2.0,4.0,Cardiff,David Junior Hoilett
132,746.0,0.0,75.0,0.0,0.0,0.0,30.0,1.0,7.0,60.0,14.700000000000001,2.0,0.0,4560.0,0.0,0.0,7203.0,2.0,0.0,0.0,6.1,396844.0,17.4,1.0,0.0,0.0,125.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,4.0,0.0,746.0,0.0,338414.0,3.0,0.0,1.0,36.0,66.0,29.0,9.0,-11270.0,4317.0,15587.0,1941.0,19.0,0.0,0.0,Chelsea,Davide Zappacosta
133,741.0,6.0,855.0,9.0,8.0,7.0,414.0,9.0,53.0,626.0,466.70000000000005,27.0,0.0,1596.0,0.0,0.0,7175.0,15.0,41.0,7.0,167.50000000000003,391187.0,598.0,30.0,0.0,0.0,2263.0,2.0,6.0,416.0,0.0,0.0,0.0,0.0,114.0,0.0,741.0,0.0,7239148.0,80.0,20.0,13.0,51.0,75.0,609.0,123.0,196183.0,1020190.0,824007.0,1923.0,19.0,2.0,3.0,Bournemouth,David Brooks
134,751.0,0.0,99.0,0.0,0.0,2.0,76.0,1.0,4.0,40.0,0.0,0.0,0.0,6802.0,0.0,0.0,7159.0,0.0,5.0,0.0,8.900000000000002,402007.0,89.19999999999999,0.0,0.0,0.0,360.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,33.0,0.0,751.0,14.0,5213298.0,0.0,0.0,0.0,44.0,51.0,0.0,15.0,23978.0,218555.0,194577.0,1520.0,19.0,0.0,0.0,Brighton,David Button
135,744.0,0.0,948.0,0.0,0.0,7.0,636.0,7.0,20.0,567.0,0.0,0.0,0.0,10716.0,4.0,0.0,7264.0,1.0,54.0,0.0,84.49999999999997,402042.0,845.9999999999999,0.0,0.0,0.0,3420.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,291.0,0.0,744.0,123.0,39563533.0,0.0,0.0,0.0,57.0,62.0,0.0,120.0,-720389.0,454691.0,1175080.0,2190.0,19.0,0.0,1.0,Manchester United,David De Gea
136,746.0,2.0,2619.0,10.0,5.0,19.0,794.0,16.0,195.0,2307.0,358.70000000000016,10.0,0.0,4408.0,1.0,0.0,7203.0,34.0,36.0,3.0,158.0,396684.0,859.0,20.0,0.0,0.0,3238.0,0.0,1.0,408.0,0.0,0.0,0.0,0.0,201.0,0.0,746.0,0.0,21467255.0,10.0,25.0,12.0,36.0,66.0,363.0,164.0,566823.0,1570767.0,1003944.0,2178.0,19.0,0.0,3.0,Chelsea,David Luiz Moreira Marinho
137,742.0,8.0,2011.0,16.0,6.0,14.0,614.0,16.0,31.0,1772.0,1150.3000000000004,32.0,0.0,10298.0,0.0,0.0,7265.0,26.0,14.0,6.0,295.80000000000007,400442.0,715.1999999999998,73.0,0.0,0.0,2399.0,5.0,10.0,394.0,0.0,0.0,0.0,0.0,135.0,0.0,742.0,0.0,13379953.0,47.0,13.0,11.0,50.0,68.0,1092.0,143.0,73734.0,1366963.0,1293229.0,3238.0,19.0,1.0,2.0,Manchester City,David Silva
138,744.0,2.0,1443.0,1.0,2.0,4.0,412.0,6.0,138.0,1296.0,60.3,1.0,0.0,13642.0,1.0,1.0,7301.0,20.0,22.0,1.0,69.99999999999999,405146.0,454.19999999999993,4.0,0.0,0.0,1941.0,0.0,0.0,386.0,0.0,1.0,0.0,0.0,116.0,0.0,744.0,0.0,3893086.0,5.0,8.0,9.0,49.0,57.0,183.0,78.0,-66984.0,77606.0,144590.0,2214.0,19.0,0.0,2.0,Tottenham Hotspurs,Davinson Sánchez
139,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6498.0,0.0,0.0,7230.0,0.0,0.0,0.0,0.0,394914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,17376.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,-442.0,60.0,502.0,2280.0,19.0,0.0,0.0,Everton,Davy Klaassen
140,751.0,1.0,1211.0,2.0,1.0,3.0,351.0,4.0,93.0,971.0,279.1,31.0,0.0,2280.0,0.0,0.0,7159.0,33.0,45.0,1.0,79.2,397238.0,389.20000000000005,19.0,0.0,0.0,2546.0,1.0,2.0,414.0,0.0,1.0,0.0,0.0,192.0,0.0,751.0,0.0,323965.0,47.0,14.0,11.0,44.0,51.0,121.0,72.0,4489.0,32935.0,28446.0,1838.0,19.0,0.0,2.0,Brighton,Davy Pröpper
141,741.0,2.0,731.0,1.0,1.0,1.0,325.0,5.0,110.0,524.0,406.30000000000007,8.0,0.0,11780.0,0.0,0.0,7288.0,41.0,41.0,1.0,95.79999999999998,401371.0,436.4,27.0,0.0,0.0,2472.0,4.0,17.0,390.0,1.0,2.0,0.0,0.0,109.0,1.0,741.0,0.0,2600132.0,22.0,17.0,7.0,43.0,47.0,113.0,63.0,-39617.0,124500.0,164117.0,1710.0,19.0,0.0,6.0,Newcastle United,DeAndre Yedlin
142,741.0,0.0,1519.0,1.0,2.0,9.0,586.0,6.0,114.0,1311.0,174.20000000000002,24.0,0.0,15428.0,0.0,0.0,7297.0,17.0,47.0,2.0,97.09999999999998,405019.0,584.4000000000001,9.0,0.0,0.0,3003.0,1.0,0.0,382.0,0.0,0.0,0.0,0.0,286.0,0.0,741.0,0.0,4623035.0,27.0,30.0,13.0,47.0,60.0,213.0,92.0,231317.0,536481.0,305164.0,1695.0,19.0,2.0,4.0,West Ham,Declan Rice
143,741.0,1.0,821.0,0.0,1.0,9.0,258.0,6.0,70.0,712.0,29.100000000000005,0.0,0.0,9082.0,0.0,2.0,7255.0,3.0,7.0,1.0,35.699999999999996,398673.0,255.79999999999998,1.0,0.0,0.0,986.0,0.0,2.0,396.0,0.0,0.0,0.0,0.0,45.0,0.0,741.0,0.0,4801696.0,3.0,7.0,4.0,44.0,67.0,72.0,63.0,-276995.0,225016.0,502011.0,1866.0,19.0,1.0,1.0,Liverpool,Dejan Lovren
144,741.0,1.0,657.0,0.0,4.0,3.0,244.0,6.0,22.0,509.0,310.2,44.0,0.0,8550.0,0.0,0.0,7244.0,14.0,29.0,4.0,122.49999999999999,398141.0,320.2,17.0,0.0,0.0,1978.0,3.0,3.0,398.0,0.0,0.0,0.0,0.0,98.0,0.0,741.0,0.0,2477849.0,71.0,5.0,15.0,47.0,52.0,599.0,84.0,-26559.0,212736.0,239295.0,2060.0,19.0,1.0,2.0,Leicester,Demarai Gray
145,740.0,1.0,1335.0,1.0,1.0,2.0,427.0,3.0,201.0,1095.0,164.2,14.0,0.0,6878.0,0.0,0.0,7217.0,37.0,62.0,0.0,83.49999999999999,395708.0,575.2,11.0,0.0,0.0,2593.0,0.0,4.0,402.0,1.0,1.0,0.0,0.0,188.0,0.0,740.0,0.0,282427.0,18.0,20.0,8.0,48.0,67.0,93.0,44.0,-7504.0,8724.0,16228.0,1680.0,19.0,0.0,4.0,Fulham,Denis Odoi
146,741.0,0.0,283.0,2.0,0.0,0.0,89.0,0.0,32.0,207.0,171.6,3.0,0.0,17974.0,0.0,0.0,7175.0,10.0,19.0,0.0,31.400000000000002,407565.0,107.39999999999999,11.0,0.0,0.0,606.0,0.0,6.0,416.0,0.0,1.0,0.0,0.0,47.0,0.0,741.0,0.0,105894.0,5.0,6.0,6.0,51.0,75.0,36.0,8.0,-664.0,8027.0,8691.0,1612.0,19.0,0.0,1.0,Bournemouth,Diego Rico
147,744.0,8.0,744.0,10.0,8.0,13.0,386.0,10.0,26.0,567.0,402.50000000000006,59.0,0.0,16416.0,0.0,0.0,7319.0,42.0,29.0,9.0,185.0,408122.0,559.6,26.0,0.0,0.0,2352.0,6.0,7.0,380.0,0.0,0.0,0.0,0.0,137.0,0.0,744.0,0.0,7383786.0,108.0,11.0,22.0,40.0,53.0,888.0,139.0,403644.0,1087223.0,683579.0,2308.0,19.0,4.0,11.0,Wolves,Diogo Jota
148,744.0,0.0,227.0,0.0,0.0,2.0,68.0,0.0,5.0,194.0,40.2,5.0,0.0,19646.0,0.0,0.0,7316.0,7.0,5.0,1.0,13.1,411498.0,69.0,2.0,0.0,0.0,334.0,0.0,1.0,384.0,0.0,0.0,0.0,0.0,30.0,0.0,744.0,0.0,185777.0,11.0,6.0,4.0,54.0,57.0,22.0,17.0,-1604.0,10356.0,11960.0,1678.0,19.0,1.0,0.0,Watford,Domingos Quina
149,739.0,5.0,429.0,2.0,6.0,3.0,267.0,8.0,29.0,267.0,185.69999999999996,20.0,0.0,6650.0,0.0,0.0,7230.0,34.0,26.0,6.0,111.49999999999997,395074.0,321.8,11.0,0.0,0.0,1769.0,6.0,0.0,404.0,0.0,0.0,0.0,0.0,61.0,0.0,739.0,0.0,3069886.0,58.0,7.0,27.0,45.0,55.0,618.0,92.0,44293.0,371513.0,327220.0,2030.0,19.0,1.0,3.0,Everton,Dominic Calvert-Lewin
150,741.0,1.0,100.0,0.0,1.0,0.0,45.0,0.0,11.0,72.0,96.0,10.0,0.0,9842.0,0.0,0.0,7204.0,2.0,5.0,0.0,32.99999999999999,399433.0,79.0,8.0,0.0,0.0,340.0,1.0,0.0,388.0,0.0,0.0,0.0,0.0,17.0,0.0,741.0,0.0,770763.0,16.0,1.0,4.0,47.0,67.0,154.0,15.0,-2527.0,44830.0,47357.0,1805.0,18.0,0.0,0.0,Liverpool,Dominic Solanke
151,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12350.0,0.0,0.0,7288.0,0.0,0.0,0.0,0.0,401941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,140074.0,0.0,0.0,0.0,43.0,47.0,0.0,0.0,-8106.0,293.0,8399.0,2280.0,19.0,0.0,0.0,Newcastle United,Dwight Gayle
152,746.0,15.0,1821.0,17.0,7.0,35.0,879.0,12.0,13.0,1537.0,1471.1999999999996,136.0,0.0,4636.0,0.0,1.0,7203.0,12.0,35.0,16.0,432.69999999999993,396924.0,1306.1999999999998,98.0,0.0,0.0,2918.0,11.0,15.0,408.0,0.0,0.0,0.0,0.0,104.0,0.0,746.0,0.0,72789041.0,157.0,7.0,16.0,36.0,66.0,1546.0,238.0,1099856.0,4813917.0,3714061.0,4169.0,19.0,5.0,2.0,Chelsea,Eden Hazard
153,742.0,1.0,920.0,0.0,0.0,6.0,700.0,20.0,18.0,760.0,33.0,1.0,0.0,9880.0,0.0,2.0,7265.0,2.0,23.0,0.0,56.79999999999999,399958.0,535.2,3.0,0.0,0.0,3420.0,0.0,0.0,394.0,0.0,2.0,0.0,0.0,275.0,0.0,742.0,58.0,52001123.0,0.0,3.0,0.0,50.0,68.0,0.0,169.0,457474.0,1646926.0,1189452.0,2150.0,19.0,0.0,2.0,Manchester City,Ederson Santana de Moraes
154,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15808.0,0.0,0.0,7297.0,0.0,0.0,0.0,0.0,405399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,224039.0,0.0,0.0,0.0,47.0,60.0,0.0,0.0,-12120.0,284.0,12404.0,1710.0,19.0,0.0,0.0,West Ham,Edimilson Fernandes
155,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8132.0,0.0,0.0,7244.0,0.0,0.0,0.0,0.0,397723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,220623.0,0.0,0.0,0.0,47.0,52.0,0.0,0.0,-3013.0,981.0,3994.0,1660.0,19.0,0.0,0.0,Leicester,Eldin Jakupovic
156,741.0,0.0,296.0,0.0,1.0,0.0,41.0,1.0,14.0,210.0,108.99999999999999,10.0,0.0,8056.0,0.0,0.0,7234.0,24.0,30.0,0.0,36.7,397647.0,83.60000000000001,5.0,0.0,0.0,1175.0,9.0,5.0,400.0,0.0,1.0,0.0,0.0,42.0,0.0,741.0,0.0,240874.0,36.0,1.0,6.0,43.0,55.0,180.0,29.0,454.0,15398.0,14944.0,1837.0,19.0,0.0,2.0,Huddersfield,Elias Kachunga
157,741.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0,1.2,0.0,0.0,1558.0,0.0,0.0,7175.0,0.0,2.0,0.0,1.5,391149.0,14.0,0.0,0.0,0.0,37.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,2.0,0.0,741.0,0.0,97265.0,1.0,0.0,0.0,51.0,75.0,0.0,1.0,-2622.0,189.0,2811.0,1707.0,19.0,0.0,0.0,Bournemouth,Emerson Hyndman
158,746.0,0.0,434.0,1.0,0.0,1.0,130.0,2.0,14.0,391.0,113.80000000000001,11.0,0.0,4598.0,0.0,0.0,7203.0,8.0,11.0,0.0,30.0,396884.0,104.6,5.0,0.0,0.0,660.0,0.0,3.0,408.0,0.0,0.0,0.0,0.0,29.0,0.0,746.0,0.0,324068.0,13.0,4.0,2.0,36.0,66.0,81.0,22.0,-2464.0,15290.0,17754.0,1989.0,19.0,0.0,0.0,Chelsea,Emerson Palmieri dos Santos
159,744.0,0.0,302.0,0.0,0.0,0.0,109.0,1.0,54.0,262.0,3.4,4.0,0.0,11058.0,0.0,1.0,7264.0,5.0,13.0,0.0,16.499999999999996,402420.0,125.00000000000001,0.0,0.0,0.0,636.0,0.0,0.0,392.0,0.0,1.0,0.0,0.0,41.0,1.0,744.0,0.0,3700377.0,2.0,4.0,2.0,57.0,62.0,35.0,16.0,-133071.0,59501.0,192572.0,1937.0,19.0,0.0,0.0,Manchester United,Eric Bailly
160,744.0,0.0,1083.0,2.0,0.0,3.0,269.0,5.0,77.0,921.0,150.1,2.0,0.0,13718.0,0.0,1.0,7301.0,24.0,18.0,3.0,63.59999999999999,405230.0,363.4,8.0,0.0,0.0,1504.0,0.0,1.0,386.0,0.0,0.0,0.0,0.0,79.0,0.0,744.0,0.0,3035201.0,15.0,10.0,4.0,49.0,57.0,121.0,56.0,-77054.0,115482.0,192536.0,1814.0,19.0,1.0,4.0,Tottenham Hotspurs,Eric Dier
161,741.0,1.0,773.0,0.0,0.0,2.0,297.0,3.0,79.0,533.0,209.2,12.0,0.0,17518.0,0.0,0.0,7234.0,13.0,45.0,0.0,60.7,407109.0,281.79999999999995,11.0,0.0,0.0,2049.0,1.0,11.0,400.0,0.0,0.0,0.0,0.0,139.0,0.0,741.0,0.0,258106.0,25.0,16.0,6.0,43.0,55.0,114.0,49.0,-8508.0,5015.0,13523.0,1681.0,19.0,0.0,0.0,Huddersfield,Erik Durm
162,744.0,4.0,422.0,4.0,3.0,5.0,231.0,4.0,8.0,354.0,339.90000000000003,18.0,0.0,13794.0,0.0,0.0,7301.0,23.0,12.0,4.0,104.09999999999998,405314.0,263.79999999999995,23.0,0.0,0.0,965.0,1.0,3.0,386.0,0.0,0.0,0.0,0.0,59.0,0.0,744.0,0.0,1177918.0,34.0,9.0,9.0,49.0,57.0,441.0,67.0,2463.0,197565.0,195102.0,2352.0,19.0,2.0,2.0,Tottenham Hotspurs,Erik Lamela
163,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.0,397244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,111276.0,0.0,0.0,0.0,36.0,66.0,0.0,0.0,-1923.0,2401.0,4324.0,1675.0,19.0,0.0,0.0,Chelsea,Ethan Ampadu
164,744.0,3.0,1746.0,2.0,1.0,8.0,496.0,8.0,191.0,1471.0,219.2,29.0,0.0,14782.0,0.0,0.0,7316.0,47.0,48.0,1.0,102.79999999999998,406406.0,656.6,10.0,0.0,0.0,2944.0,0.0,1.0,384.0,0.0,0.0,0.0,0.0,255.0,1.0,744.0,0.0,1450348.0,31.0,38.0,10.0,54.0,57.0,152.0,79.0,12159.0,185637.0,173478.0,1867.0,19.0,1.0,14.0,Watford,Etienne Capoue
165,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0,0.0,7159.0,0.0,0.0,0.0,0.0,396930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,4143871.0,0.0,0.0,0.0,44.0,51.0,0.0,0.0,-25193.0,121650.0,146843.0,1462.0,19.0,0.0,0.0,Brighton,Ezequiel Schelotto
166,742.0,1.0,688.0,1.0,0.0,2.0,186.0,3.0,30.0,630.0,97.8,8.0,0.0,10222.0,0.0,1.0,7265.0,6.0,9.0,0.0,27.499999999999996,400354.0,153.8,3.0,0.0,0.0,722.0,0.0,3.0,394.0,0.0,0.0,0.0,0.0,54.0,1.0,742.0,0.0,787893.0,4.0,7.0,1.0,50.0,68.0,24.0,29.0,-12045.0,79200.0,91245.0,2020.0,19.0,0.0,1.0,Manchester City,Fabian Delph
167,741.0,1.0,995.0,1.0,1.0,9.0,403.0,7.0,217.0,676.0,148.6,14.0,0.0,18316.0,0.0,2.0,7288.0,28.0,23.0,4.0,103.79999999999998,407907.0,669.4,11.0,0.0,0.0,2000.0,1.0,2.0,390.0,0.0,1.0,0.0,0.0,114.0,0.0,741.0,0.0,1612541.0,17.0,22.0,16.0,43.0,47.0,220.0,93.0,52110.0,225448.0,173338.0,1775.0,19.0,2.0,12.0,Newcastle United,Fabian Schär
168,741.0,2.0,1609.0,2.0,1.0,0.0,305.0,11.0,59.0,1373.0,283.40000000000003,10.0,0.0,9690.0,0.0,2.0,7255.0,29.0,14.0,1.0,86.39999999999999,399281.0,406.1999999999999,16.0,0.0,0.0,2011.0,0.0,3.0,396.0,0.0,0.0,0.0,0.0,119.0,0.0,741.0,0.0,1343030.0,21.0,15.0,6.0,44.0,67.0,173.0,65.0,-29701.0,49371.0,79072.0,2112.0,19.0,0.0,6.0,Liverpool,Fabio Henrique Tavares
169,741.0,0.0,832.0,0.0,2.0,3.0,375.0,5.0,237.0,657.0,40.900000000000006,1.0,0.0,17632.0,0.0,0.0,7297.0,19.0,32.0,1.0,77.8,407223.0,534.6,3.0,0.0,0.0,2013.0,0.0,0.0,382.0,0.0,1.0,0.0,0.0,103.0,0.0,741.0,0.0,1243136.0,2.0,14.0,14.0,47.0,60.0,201.0,61.0,-4864.0,123686.0,128550.0,1645.0,19.0,0.0,2.0,West Ham,Fabián Balbuena
170,740.0,0.0,47.0,0.0,0.0,2.0,47.0,0.0,3.0,31.0,0.0,0.0,0.0,18012.0,1.0,1.0,7217.0,0.0,5.0,0.0,11.5,407116.0,115.2,0.0,0.0,0.0,180.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,21.0,0.0,740.0,15.0,604319.0,0.0,1.0,0.0,48.0,67.0,0.0,8.0,-7300.0,17027.0,24327.0,1643.0,19.0,0.0,0.0,Fulham,Fabricio Agosto Ramírez
171,741.0,2.0,610.0,1.0,0.0,5.0,277.0,3.0,140.0,482.0,63.70000000000001,0.0,0.0,19608.0,0.0,1.0,7288.0,12.0,24.0,0.0,48.50000000000001,409199.0,350.0,5.0,0.0,0.0,1482.0,1.0,2.0,390.0,0.0,1.0,0.0,0.0,76.0,0.0,741.0,0.0,576226.0,4.0,12.0,2.0,43.0,47.0,70.0,47.0,-4831.0,37961.0,42792.0,1677.0,19.0,0.0,2.0,Newcastle United,Federico Fernández
172,741.0,6.0,1664.0,10.0,2.0,18.0,619.0,7.0,55.0,1266.0,1042.4,76.0,0.0,17670.0,0.0,1.0,7297.0,27.0,49.0,9.0,272.20000000000005,407261.0,882.1999999999998,65.0,0.0,0.0,3045.0,5.0,17.0,382.0,0.0,1.0,0.0,0.0,228.0,0.0,741.0,0.0,24066969.0,131.0,23.0,16.0,47.0,60.0,799.0,155.0,230582.0,2547937.0,2317355.0,2681.0,19.0,3.0,3.0,West Ham,Felipe Anderson Pereira Gomes
173,744.0,4.0,222.0,2.0,5.0,3.0,104.0,2.0,14.0,148.0,189.50000000000003,5.0,0.0,14098.0,0.0,0.0,7301.0,12.0,8.0,1.0,63.10000000000001,405650.0,138.00000000000003,14.0,0.0,0.0,681.0,5.0,0.0,386.0,1.0,0.0,0.0,0.0,14.0,0.0,744.0,0.0,1793894.0,12.0,1.0,14.0,49.0,57.0,307.0,41.0,104935.0,370198.0,265263.0,2107.0,19.0,1.0,2.0,Tottenham Hotspurs,Fernando Llorente
174,742.0,3.0,2044.0,4.0,2.0,4.0,444.0,12.0,116.0,1786.0,396.80000000000007,18.0,0.0,10336.0,0.0,0.0,7265.0,40.0,15.0,1.0,114.19999999999999,400486.0,534.5999999999999,22.0,0.0,0.0,2375.0,2.0,0.0,394.0,0.0,1.0,0.0,0.0,162.0,0.0,742.0,0.0,9605015.0,20.0,33.0,17.0,50.0,68.0,208.0,79.0,-191866.0,360946.0,552812.0,2037.0,19.0,0.0,5.0,Manchester City,Fernando Luiz Rosa
175,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19038.0,0.0,0.0,7244.0,0.0,0.0,0.0,0.0,408629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,61574.0,0.0,0.0,0.0,47.0,52.0,0.0,0.0,-2712.0,283.0,2995.0,1900.0,19.0,0.0,0.0,Leicester,Filip Benkovic
